2026-05-16 01:10:01 [INFO    ] yt_downloader: ============================================================
2026-05-16 01:10:01 [INFO    ] yt_downloader: YouTube Automation Workflow Started
2026-05-16 01:10:01 [INFO    ] yt_downloader: Reference image: C:\Users\mohit\Pictures\MEmu Photo\IMG_20260515_231534_845.jpg
2026-05-16 01:10:01 [INFO    ] yt_downloader: Browser mode: HEADED (debugging)
2026-05-16 01:10:01 [INFO    ] yt_downloader: ============================================================
2026-05-16 01:10:01 [INFO    ] yt_downloader: [1/4] Extracting video names from image OCR...
2026-05-16 01:10:23 [INFO    ] yt_downloader: Found 263 potential video titles to search:
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - ae You Safe Complete Practical CCTV Hacking
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Cyber Pathshala
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 270 views 3 weeks ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Easily remotely control your android device Hindi
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - TechChip
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 20K views 2 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Claude Code Ollama FREE UNLIMITED CODING
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - No API Key Required
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Al with Hassan
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 73K views 2 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Student EDU Email Guide 2026 Easy Simple
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Working Method
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Trick by Amit
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 287 views 4 weeks ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Built an Al Agent That Hacks for Me OpenClaw
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Kali Linux
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - zSecurity
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 265K views 2 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - GUI via WSL No Dual Boot Kali installation
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Turn Windows Into a Hacking Machine Kali Linux
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - yr A HACKING IS HERE
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - A Cyber Pathshala
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - x oo no 5 204 views 4 weeks ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Automation Monetag Adsterra Automation Earning Method
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Ya System 2026 Step by Step guide
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - a Pe Advance Earned
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 865 views 1 month ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - ag 10 40,
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Ollama on Google Colab, Qwen3 5 9B - Free 16GB
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - OLLAMA GPU
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - IN GOOGLE COLAB Al Tech Gyan
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 190 views 1 month ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Finally MINIMAX M2 7 Open Source with FREE API KEY
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Open Source Codedigipt
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 16K views 1 month ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - FREEAPI 6 16
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Qwen 3 6 Stop Using Android Studio Build a Real
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Java App Admin Panel Export AAB and APK
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Java Goat
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 8 8K views 1 month ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - BUILD REAL APP fama
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - One FULL STACK Project In 30 Min And Get JOB
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Done Genie Ashwani
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Genie Ashwani
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 87K views 2 years ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - OpenClaw Full Tutorial 100 FREE Setup AWS
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - OPENCLAW P p
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - OpenRouter Free GLM Model 0 per month
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - naa Al with Hassan
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Gks 35 59 62K views 3 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - This Million Dollar APP That Will Fix Your Problem
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Sheryians
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Sheryians Coding School
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 24K views 1 month ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Make n8n Automation on Mobile - FREE
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Complete Tutorial
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Bulld With Mobile
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 19K views 1 month ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Run OpenClaw Al Agent Locally on Android for
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - FREE OpenClaw Ollama No API Limits
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - thevoidkernel
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 34K views 2 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - cory How to hack cctv camera education purpose
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Camera hacking only
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - zr 4F, Firewall Breaker - Ethical Hacking
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - ae iS g 12 36K views 4 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - s How Hackers Hack CCTV Cameras in 2026
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - The blackhat venom
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 485K views 10 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Best low End Emulator For Free Fire Low End PC
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 2gb Ram Lenovo Android Emulator
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Fusion Arc
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 20K views 7 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Build a Full Stack Website with ChatGPT Al No
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Code Required Complete Step-by-Step Tutorial
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - You B Tech
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 275K views 7 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Free Fire Max Google Play Beta Sprint Problem
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - free fire sprint button problem pc
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - TECHNICAL TOP SUPPORT
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 174K views 9 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - FASTEST EASIEST Revealing Best Fastest KEYMAPPING Custom
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - C HUD Settings For Free Fire PC BlueStacks 5 MSI
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Mr Cosmic
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 523K views 1 year ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Google Play Games Beta Pc Free Fire
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Key Mapping free fire pc key mapping
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - googleplayfreefire
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - MP 70 TEACH
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 151K views 2 years ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Free Fire PC Key Mapping in Google Play Games
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Beta Best Controls Complete Guide 2025
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Flex Fitzz
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 36K views 6 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - GOOGLE PLAY GAMES
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - CUSTOM KEY MAPLS2 _
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Built a 300 Client App in 5 Minutes - Without
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Writing a Single Line of Code 2026
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - You B Tech
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 43K views 1 month ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - BUILT CUENT
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 300 APPR
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - pane ei Turned SO Into a Fully Monetized News Website
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Here's My Complete System
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Prompt Minds 2 0
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 010 nove be r 1 8K views 1 month ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - crratefsar How to Create and Deploy Website in Google Ai
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - y frm stete 22 Studio
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - CHOCAE 6 OTRO Verena, out OPO SELL
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - - DMarketing Wall
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 27K views 1 month ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - just copy me How Made 12,000 with YouTube Shorts
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - ma tw an same Automation Full Course
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - Waseem Automation
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - 11 52 735K views 2 months ago
2026-05-16 01:10:25 [INFO    ] yt_downloader:  - AIOANCE Tested This UGC Al Method against Al Dancing
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - influencer it's working
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Scale Up With Rahul
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 63K views 1 month ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - WIERD 100 MO How use Claude Code for FREE Full tutorial to
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - B cLauDE Setup OpenRouter
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - ' DE Nimish Al
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 12 26 14K views 1 month ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - SSUQa IT
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - - MAIL ID
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 'P-MA i
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Get Student EDU Email Active in 10 Minutes New
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 2026 Method
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Trick by Amit
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 13K views 4 months ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - BB How to Get Free Student Edu Email Github
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Student Developer Pack Azure New 2026 Method
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Cobby Universe
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 7 8K views 4 months ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Built a Real App Using Al No Coding Full
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Process
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Aftab Khan
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 72K views 1 month ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Hacking Full Process APK Reverse Engineering
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Explained
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - P7293 298 3 Cyber Pathshala
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 37K views 1 month ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - a ANY mee This Is How Hackers Crack Paid Apps APK
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - ULT 6 Ultimate Free Editing Pack SECRET
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - EDITING MATERIAL
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - a Mr Failure XD
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 1 29 34K views 2 years ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - A How to Build Your Own Al App in 10 Mins No
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - peated Coding Required
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - w Tech Grow
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - x E322 16K views 1 month ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - VIRAL STICKMAN VIDEO How to Create Viral Stickman Videos Using Al
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 100 FREE in 5 Minutes
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - It's Souvik
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 172 views 1 month ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - How To Set Live Wallpaper On PC Windows
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 10 11 How To Set Live Wallpaper On PC Live
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Wallpaper PC
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Riyaan Ke Tech
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 509K views 1 year ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Brand New USA Channel Idea a Deep-Dive
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Case Study Secret Niche Full Step-by-Step
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 49K views 1 month ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - How to Make a USA-Based YouTube Channel
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Real Method Proof 3 Best Niches
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Saddam Buniro
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 280K views 5 months ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - SQL Injection Explained Web Security Risks
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Prevention 2026
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - M Security
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 639 views 2 months ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - OSINT Basics Phone, Email Domain
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Intelligence Tool Educational
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - M Security
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 2 4K views 2 months ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Free Payment Gateway Script for Website Full
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Source Code Setup Guide 2026
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Tha_perfect_provider
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 11K views 2 months ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - NotebookLM Meta Al 1000 Videos God-Level
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - oe Al Man
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - i J ieee 215K views 2 months ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - ooo 13 46
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - 24 HOUR Tried To Earn From Pinterest Full Step By Step
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Process In 2026
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Ts Sameer World
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - meen Sia15 23K views 2 months ago
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Downloads remain available as long as your device has an internet
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - connection every 29 days This process happens automatically and does not
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - re-download the video
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - a S ic
2026-05-16 01:10:26 [INFO    ] yt_downloader:  - Home Shorts Subscriptions You
2026-05-16 01:10:26 [INFO    ] yt_downloader: [2/4] Initializing browser automation...
2026-05-16 01:10:27 [INFO    ] yt_downloader: [3/4] Searching YouTube for each video title...
2026-05-16 01:10:27 [INFO    ] yt_downloader: Processing (1/263): '11 14 tI 46 4 Q'
2026-05-16 01:10:56 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=rs4A8LxFZto&pp=ygUPMTEgMTQgdEkgNDYgNCBR
2026-05-16 01:10:56 [INFO    ] yt_downloader: Processing (2/263): 'Downloads Q'
2026-05-16 01:11:13 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=54bJaEn6RIk&pp=ygULRG93bmxvYWRzIFE%3D
2026-05-16 01:11:13 [INFO    ] yt_downloader: Processing (3/263): 'cr Claude Code is FREE UNLIMITED Now No'
2026-05-16 01:11:34 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=Rssu7r8ANik&pp=ygUnY3IgQ2xhdWRlIENvZGUgaXMgRlJFRSBVTkxJTUlURUQgTm93IE5v
2026-05-16 01:11:34 [INFO    ] yt_downloader: Processing (4/263): 'REE GPU Needed'
2026-05-16 01:11:52 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=pPStdjuYzSI&pp=ygUOUkVFIEdQVSBOZWVkZWTSBwkJBAsBhyohjO8%3D
2026-05-16 01:11:52 [INFO    ] yt_downloader: Processing (5/263): 'La a The BlackBox Security'
2026-05-16 01:12:14 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=b3nTGZm0HCM&pp=ygUaTGEgYSBUaGUgQmxhY2tCb3ggU2VjdXJpdHk%3D
2026-05-16 01:12:14 [INFO    ] yt_downloader: Processing (6/263): '4 4 59 22K views 2 weeks ago'
2026-05-16 01:12:29 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=bNrJJmSE2bA&pp=ygUcNCA0IDU5IDIySyB2aWV3cyAyIHdlZWtzIGFnbw%3D%3D
2026-05-16 01:12:29 [INFO    ] yt_downloader: Processing (7/263): 'UNLIMITED'
2026-05-16 01:12:42 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=PKuXX3sXsdc&pp=ygUJVU5MSU1JVEVE
2026-05-16 01:12:42 [INFO    ] yt_downloader: Processing (8/263): 'CreateBackendferrmm SUpabase Tutorial Best FREE Firebase Alternative'
2026-05-16 01:12:52 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=lO5yNntbx7g&pp=ygVEQ3JlYXRlQmFja2VuZGZlcnJtbSBTVXBhYmFzZSBUdXRvcmlhbCBCZXN0IEZSRUUgRmlyZWJhc2UgQWx0ZXJuYXRpdmXSBwkJBAsBhyohjO8%3D
2026-05-16 01:12:52 [INFO    ] yt_downloader: Processing (9/263): 'Full Stack App 2026'
2026-05-16 01:13:10 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=r6KQhl3xR7k&pp=ygUTRnVsbCBTdGFjayBBcHAgMjAyNg%3D%3D
2026-05-16 01:13:10 [INFO    ] yt_downloader: Processing (10/263): 'You B Tech'
2026-05-16 01:13:27 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=dgbMpQxvMZI&pp=ygUKWW91IEIgVGVjaA%3D%3D
2026-05-16 01:13:27 [INFO    ] yt_downloader: Processing (11/263): '23 54 27K views 3 months ago'
2026-05-16 01:13:39 [INFO    ] yt_downloader:   -> Found URL: https://www.youtube.com/watch?v=zXi93SBOYDo&pp=ygUcMjMgNTQgMjdLIHZpZXdzIDMgbW9udGhzIGFnbw%3D%3D
2026-05-16 01:13:39 [INFO    ] yt_downloader: Processing (12/263): 'Usd Creating a Weather App Using HTML, CSS and'
